id,tipo,nome,indirizzo,descrizioneIt,descrizioneEn,foursquareId,contatto - fax,contatto - url,contatto - cell,contatto - nome,contatto - email,contatto - telefono,posizione - latitudine,posizione - longitudine,foto - labelEn,foto - labelIt,foto - imageUrl
48a4312c-c585-4346-a9d2-bf4464921eb4,negozio,FRANCO MODE,Via IX Novembre 2 - 38037 Predazzo (TN),"Abbigliamento Uomo, Donna, Bambino.
Orari: 8.30-12.00 , 15.30-19.00
chiuso: gioved","Clothing for Woman, Men and Children.
Opening time: 8.30 a.m.-12.00 a.m. , 3.30-7 p.m.
closed: Thursday",4e2ad127c65bcaf400276578,,http://,, FRANCO MODE,,+39 (0462)501050,46.3110707758028,11.6025280952454,,,
0f410d21-401f-4f0f-aea9-bff519722cec,noleggio,VUERICH SERVICE,Corso Dolomiti 23/b - 38037 Predazzo (TN),"Preparazione e Riparazione Sci
Orari: 8.30-12.00 , 14.30-18.30","Ski Preparation and Repair
Opening Time: 8.30 a.m.-12 p.m. , 2.30-6.30 p.m.",4e6e16d62271a8cac010db24,,http://www.vuerichservice.it,, VUERICH SERVICE,service@vuerichstefano.191.it,+39 (0462)501903,46.3145499,11.59859,,,
463c63dc-a1d7-42d9-9ac7-c01134f6ca6e,Prodotto enogatronomico,BIRRERIA FIEMME,"Via Colonia, 60 - 38030 Daiano","Birrificio
orari: 8.00-20.00
chiuso: domenica
","Brewery
opening tiem. 8 a.m.-8 p.m.
closed on Sunday",,+39 (0462)231312,http://www.birradifiemme.it,, BIRRERIA FIEMME,s.gilmozzi@birradifiemme.it,+39 (0462)479147,46.3035259,11.4504698,,,
f65427e8-ccfb-4e9e-a90b-c31c317a851a,negozio,SALONE MANUELA,via Chiesa 11 - 38033 Masi di Cavalese,"Parrucchiera Unisex
Orari: 8.00-12.00 , 14.00-19.00","Unisex Hair Stylist
Opening Time: 8 a.m.-12 p.m. , 2-7 p.m.",50e5de57e4b0d6ae6425193f,,http://,, SALONE MANUELA,,+39 (0039)231777,46.2834657554858,11.4847683906555,,,
ab8b578d-3a53-4923-8020-c337efa79957,negozio,FANTASY TOYS,"P.zza Scopoli,1 - 38033 Cavalese","Giocattoli e Articoli da Regalo
orari: 9.00-12.30 , 15.30-19.00
","Toys shop
opening time: 9 a.m.-12.30 p.m. , 3.30-7 p.m.",50f9600de0e2a0d070989160,,http://www.fantasytoys.bz.it,, FANTASY TOYS,info@fantasytoys.bz.it,+39 (0462)232292,46.2910392480702,11.4604568481445,,,
76789252-134b-4dc6-8529-c511aed7bcb0,negozio,ESTETICA MARY D.,Via Sorasass 16/b - 38038 Tesero,"Estetica, Solarium
Orari: 8.30-12.00 , 13.30-19.00
Chiuso: Domenica e Luned
","Beautician and Solarium
Opening Time: 8.30 a.m.-12 p.m. , 1.30-7 p.m.
Close: Sunday and Monday",,,http://,, ESTETICA MARY D.,,+39 (0462)814282,46.286979,11.516878,,,
579c3dbe-7ef6-4941-ab07-c535287e6a1e,negozio,DELIZIE WELPONER,Via Fratelli Bronzetti 27 - 38033 Cavalese,"Enoteca e Specialit Tipiche
Orari: 9.00-13.00 , 14.00-20.00
Chiuso: Domenica","Wine Shop and Tipical Specialities
Opening Time: 9 a.m.-1 p.m. , 4-8 p.m.
Close: Sunday",,,http://www.deliziewelponer.it,, DELIZIE WELPONER,info@deliziewelponer.it,+39 (0462)340252,46.2906092589092,11.4630532264709,,,
b8a755ad-de96-4932-b90d-c6d707c01939,Supermercato/minimarket,FAMIGLIA COOPERATIVA - VERONZA,Piazza Dolomiti 1 - 38033 Carano,"Supermercato
Orari: 7.30-12.00 , 16.30-19.00
 ","Supermarket
Opening Time: 7.30 a.m.-12 p.m. , 4.30-7 p.m.",50e1619de4b00e617a4bae6a,+39 (0462)342017,http://www.coopcavalese.it,, FAMIGLIA COOPERATIVA - VERONZA,veronza@coopcavalese.it,+39 (0462) 342017,46.2903757288985,11.433527469635,,,
7d86828f-a197-43e2-90be-c83eb5ce3a5f,negozio,OTTICA LA MUDA SPACCIO OCCHIALI,Via Nazionale 91 - 38030 Ziano di Fiemme,"Ottico e Produzione Occhiali
Orari: 9.30-12.00 , 15.30-19.00
Chiuso: Domenica e Gioved","Optician and Glasses Production
Opening Time: 9.30 a.m.-12 p.m. , 3.30-7 p.m.
Close: Sunday and Thursday",,,http://www.otticalamuda.it,+39 (0462)571257, OTTICA LA MUDA - SPACCIO OCCHIALI,lamudaziano@libero.it,+39 (0462)571257,46.2874917365359,11.565910577774,,,
7104216a-5b91-41cf-922e-c8841791094e,Supermercato/minimarket,FAMIGLIA COOPERATIVA - CENTRO ALIMENTARE,Via Nazionale 18 - 38030 Carano,"Supermercato, Casalinghi
Orario: 8.30-19.15","Supermarket, Little Home Forniture
Opening Time: 8.30 a.m.-7.15 p.m.",50f2b47172da143f8300352a,+39 (0462)230916,http://www.coopcavalese.it,, FAMIGLIA COOPERATIVA-CENTRO ALIMENTARE,info@coopcavalese.it,+39 (0462)342715,46.2873508692661,11.4444494247437,,,
f1c0a9c9-2c70-442a-a906-c90acb23276d,negozio,NONES SPORT,"Via Roma, 66 - 38030 Castello-Molina di Fiemme","abbigliamento e attrezzatura sportiva - noleggio bici/sci
orari: 8.30-12.00 , 15.30-19.00
chiusura: gioved e domenica - durante Mondiali: aperto tutti i giorni","sports swear and sports equipment shop and rent.
opening time: 8.30 a.m.-12 p.m. , 3.30-7 p.m.
closed on Thursday and Sunday. during  FIS Nordic World Ski Championships is open every day. 

",,+39 (0462)230188,http://www.nonessport.it,, NONES SPORT,info@nonessport.it,+39 (0462)230330,46.2852007449248,11.4390850067139,,,
464aa909-0557-4236-8203-cafcc2934f01,negozio,BOTTEGA DAL PAN,Via Roma 41/b - 38038 Tesero,"Panificio, Pasticceria, Pizzeria
Orari: 6.00-13.00 , 16.00-19.00
          Domenica 6.00-13.00","Beckery, Confectioner's, Pizzeria
Opening Time: 6 a.m.-13 p.m. , 4-7 p.m.
                        Sunday 6 a.m.-13.p.m.",50e44f11e4b0e42104801c19,,http://,, BOTTEGA DAL PAN,info@bottegadelpan.it,+39 (0462)813037,46.2888929754415,11.5111827850342,,,
e7f25418-c7c4-4fb4-a5f3-cbefc94f0e0d,negozio,DA RAFFAELLA,Via IX Novembre 6 - 38033 Cavalese,"Biancheria per la Casa
Orari: 8.30-12.00 , 15.00-19.00","Household Linen
Opening Time: 8.30 a.m.-12 p.m. , 3-7 p.m.",50e4562be4b0073ec89cd7e5,,http://,, DA RAFFAELLA,info@negozioraffaella.it,+39 (0462)341144,46.2925553036091,11.4576995372772,,,
23dbdcc5-74a1-45d0-a56a-d09aa0df46a3,negozio,AGO E FILO,Via Cesare Battisti 22 - 38037 Predazzo (TN),"Merceria
orari: 9.00-12.00 , 16.00-19.00
chiuso: gioved","Haberdashery shop
Opening time: 9.00 a.m.-12.00 a.m. , 4-7 p.m.
closed: Thursday",50ec30aefe706d20d3ede867,,http://,, AGO E FILO,agoefilo.predazzo@facebook.it,,46.3132198845288,11.6008329391479,,,
22f97ec4-7a81-4b69-a651-d3654a7c58ea,Gelateria / Pasticceria,COSE BUONE DA PAOLO,Piazza Scopoli 12 - 38033 Cavalese,"Pasticceria
Orari: 8.00-12.15 , 16.00-19.00","Confectioner's Shop
Opening Time: 8 a.m.-12.15 p.m. , 4-7 p.m.",50c9afc6e4b073809ae0d089,,http://www.cosebuonedapaolo.it,, COSE BUONE DA PAOLO,info@cosebuonedapaolo.it,+39 (0462)340266,46.2914210459614,11.4603710174561,,,
c2a5c0bb-36ee-42df-9f68-d4164bb966c3,Supermercato/minimarket,FAMIGLIA COPERATIVA MOLINA DI FIEMME,"Via Guglielmo Marconi, 23 - 38030 Castello-Molina di Fiemme","Supermercato
orari: 8.00-12.00 , 16.00-19.00
chiuso gioved pomeriggio e domenica
","Supermarket
opening time: 8 a.m.-12 p.m. , 4-7 p.m.
closed on Thursday afternoon and Sunday",,+39 (0462)248414,http://,, FAMIGLIA COPERATIVA MOLINA DI FIEMME,molina@coopcavalese.it,+39(0462)340068,46.273247,11.416193,,,
438093c1-bbb5-48e4-8fc0-d4a467ef6dc9,negozio,EL MAMA,Via dell'Artigianato - 38037 Predazzo (TN),"Ferramenta
orari: 8.00-12.00 , 15.30-19.00
Chiuso: gioved","Hardware store
Opening time: 8.00 a.m.-12.00 a.m. , 3.30-7 p.m.
closed: Thursday",,+39 (0462)507245,http://,, EL MAMA,ufficio@elmama.com,+39 (0462)501216,46.305994097686,11.5942561626434,,,
b5a60b79-bcc8-4e2c-984f-d58004967b1b,negozio,GIARDINO DELLE DOLOMITI,Pian delle Perlaie - 38033 Cavalese,"Garden Center
Orari: 8.30-12.30 , 14.30-19.00
          Festivo 9.30-12.30","Garden Center
Opening Time: 8.30 a.m.-12.30 p.m. , 2.30-7 p.m.
                        On Sundays: 9.30 a.m.-12.30 p.m.",,,http://,, GIARDINO DELLE DOLOMITI,info@oljmpiaflor.it,+39 (0462)340700,46.2930890637857,11.4774513244629,,,
eaf6d930-1288-49e3-a070-d610af29cce9,negozio,SISLEY,Via Fratelli Bronzetti 15 - 38033 Cavalese,"Abbigliamento Donna
Orari: 9.00-12.00 , 15.00-19.00","Woman Clothes Shop
Opening Time: 9 a.m.-12 p.m. , 3-7 p.m.",4e3da02345dd68e3273c3dae,,http://,, SISLEY,silvio@gardener.it,+39 (0462)340260,46.2911541583951,11.4611113071442,,,
416f573e-8e73-4bef-8167-d6e34ffcefdb,negozio,CARTOLERIA DELLAGIACOMA - PREDAZZO,Via Fiamme Gialle 54 - 38037 Predazzo (TN),"Cartoleria e idee regalo.
orario: 8.00-12.00 , 15.30-19.00
chiuso: domenica","Stationery and little gifts.
opening time: 8 a.m.-12 p.m. , 3.30-7 p.m.
closed: Sunday",4e2ec9221495329632fd6957,,http://www.dellagiacoma.org,, CARTOLERIA DELLAGIACOMA ,amministrazione@dellagiacoma.org,+39 (0462)501834,46.3037446452519,11.5937519073486,,,
5c205fe1-66ee-4939-9b19-d78bc958e8cd,negozio,CASALINGHI MORANDINI,Via Trento 32 - 38037 Predazzo (TN),"Casalinghi, articoli da regalo.
Orari: 8.30-12.00 , 15.30-19.00
Chiuso: gioved","Housewares, gifts.
Opening Time: 8.30 a.m.-12.00 a.m. , 3.30-7 p.m.
Closed: Thursday",,,http://www.casalinghimorandini.it,, CASALINGHI MORANDINI,casalinghimorandini@gmail.com,+39 (0462)501460,46.3096034048144,11.6018199920654,,,
452685c7-fcc9-494b-8faa-da5f4020fbfc,Supermercato/minimarket,SUPERMERCATI POLI REGINA,Via Ischia 7 - 38030 Ziano di Fiemme,"Supermercato, Casalinghi, Giocattoli
Orari: 8.30-12.30 , 15.15-19.15","Supermarket, Little Home Forniture, Toys
Opening Time: 8.30 a.m.-12.30 p.m. , 3.15-7.15 p.m.",50fc6093c84cbb952eef8707,,http://www.superpoli.it,, SUPERMERCATI POLI REGINA,,+39 (0462)571872,46.2825463370991,11.552402973175,,,
963c2537-3772-4e23-913f-dab2af976fec,negozio,LA BOTTEGA DELLE ERBE,Via IX Novembre 8 - 38037 Predazzo (TN),"Erboristeria
orari: 9.00-12.30 , 16.00-19.30
chiuso: gioved pomeriggio","Herbalist's shop
Opening time: 9.00 a.m. - 12.30 a.m. , 4-7.30 p.m.
closed: Thursday afternoon",,,http://,, LA BOTTEGA DELLE ERBE,info@bottegadelleerbe.com,+39 (0462)502484,46.3110309423876,11.6028016805649,,,
323f2f05-97a8-49ae-88eb-dd0b13e14ef3,Prodotto di artigianato locale,ARTISTICA FELIX - TESERO,Via Roma 70 - 38038 Tesero,"Sculture e Souvenirs
Orari: 8.30-12.00 , 15.00-19.00
Chiuso: Domenica","Sculptures and Souvenirs
Opening Time: 8.30 a.m.-12 p.m. , 3-7 p.m.
Close: Sunday",50e86415ebcaea3d7efd193c,,http://,, ARTISTICA FELIX,artisticafelix@tiscali.it,+39 (0462)813159,46.2886260755564,11.5112900733948,,,
cae18200-ee12-4976-a725-dd36c57aac8f,Supermercato/minimarket,FAMIGLIA COOPERATIVA - PANCHIA',"Via Nazionale, 27/A - 38030 Panchi","Supermercato
orari: 8.00-12.15 , 16.00-19.00
chiuso: marted e gioved pomeriggio e la domenica","Supermarket
openig time: 8 a.m.-12.15 p.m. , 4-7 p.m.
closed on Tursday and Thursday afternoon and Sunday.",50fc12eee4b05d912e367fd8,+39 (0462)813078,http://www.fcvalfiemme.it,, FAMIGLIA COOPERATIVA - PANCHIA',,+39 (0462)813078,46.285615,11.542551,,,
3650b0f6-9fc7-4a20-83b1-ddb2c4bf0aa9,Gelateria / Pasticceria,FIOR DI BOSCO,Via Garibaldi 7 - 38037 Predazzo (TN),"Pasticceria, cioccolateria, miele.
Orari: 7.30-12.30 , 16-19
chiuso: gioved mattina","Pastry, Chocolate, Honey
Opening time: 7.30 a.m.-12.30 a.m. , 4-7 p.m.
Closed: Thursday morning",4f7dc093e4b09c3e2f20de76,,http://www.fiordibosco.it,, FIOR DI BOSCO,info@fiordibosco.it,+39 (0462)502474,46.31161,11.60185,,,
6e25fe63-acb6-4c8b-a31d-df8ffcc1a02c,Supermercato/minimarket,EUROSPAR,Loc. Piera 2/a - 38038 Tesero,"Supermercato
Orari: luned-venerd 8.30-19.00(continuato), sabato 08.30-19.30,durante i mondiali: aperto anche la domenica 15.30-19.00
Chiuso: domenica (mai durante i mondiali)",,50e87808ebcaea3d7f1b31ed,,http://www.sparzanon.it,, EUROSPAR,eurospar@sparzanon.it,+39 (0462)814569,46.2926739174312,11.4904546737671,,,
dcb338d0-0bcb-43e4-b66e-e01f4d2339ee,negozio,PANIFICIO TARTER,"Via Giovannelli A., 45 - 38033 Carano","Panificio
orari: 6.30-12.30
chiuso domenica","Bakery
opening time: 6.30 a.m.-12.30 p.m.
closed on Sunday
",50f2fd43183f7e024dd26ff7,,http://,, PANIFICIO TARTER,,+39 (0462)342689,46.291582,11.439746,,,
6586dc65-dc73-4564-bac8-e0557a3b2824,Supermercato/minimarket,SUPERMERCATI POLI,Via Fiamme Gialle 56 - 38037 Predazzo (TN),"Supermercato
Orari:8.30-19.15
Chiuso: domenica","Supermarket
Opening Time: 8.30 a.m. , 7.15 p.m.
Closed: Sunday",4f028d0b61af974bd09793d8,+39 (0462)501155 ,http://,, SUPERMERCATI POLI,,+39 (0462)501229,46.3036149375978,11.5934944152832,,,
8101af82-4d30-4e8d-8623-e1a312c4e515,negozio,MAGLIFICIO ANNAMARIA,Via Roma 16/B - 38037 Predazzo (TN),"Spaccio aziendale abbigliamento Donna, Uomo, Bambino.
orari: 9.15-12.15 , 16.00-19.00
Chiuso: gioved","Factory Outlet clothing Woman, Men and Children.
Opening Time: 9.15 a.m.-12.15 a.m. , 4-7 p.m.
Closed: Thursday",50f81fb1e4b054f60384025f,,http://,, MAGLIFICIO ANNAMARIA,,+39 (0462)501548,46.3111522952598,11.6024315357208,,,
40abc983-196e-4c91-a49d-e1a6eaaefe51,negozio,GARDENER CALZATURE,Via Roma 26 - 38037 Predazzo (TN),"Calzature.
Orari: 8.30-12.30 , 16.00-19.00
Chiuso: gioved","Footwear.
Opening Time: 8.30 a.m.-12.30 a.m. , 4-7 p.m.
Closed: Thursday",4f19a103e4b04025408b6d17,,http://,, GARDENER CALZATURE,info@gardener.it,+39 (0462)502633,46.3109818453476,11.6025066375732,,,
cf16d638-6f06-41b4-9fba-e240476af79b,negozio,RIVENDITA PANE E LATTE,Via Fia 14 - 38038 Tesero,"Panificio
Orari: 7.00-12.30
          Sabato 7.00-12.30 , 16.00-19.00
Chiuso: Domenica","Backery
Opening Time: 7 a.m.-12.30 p.m. 
                        Saturday 7 a.m.-12.30 p.m. , 4-7 p.m.
Close: Sunday",50e95fff1648f444d3b9d62b,,http://,, RIVENDITA PANE E LATTE,,+39 (0462)814150,46.2898789,11.512401,,,
530075e6-2c7e-497e-a828-e2a45dce09fe,negozio,SVAI SPA,Via Venzan 13 - 38030 Panchi,"Filiale di vendita all'ingrosso di impianti idraulici e termoidraulici e materiali di arredo bagno
Orari: lun-ven 8.00-12.00, 14.00-18.30
Chiuso: sabato e domenica",,,,http://,, SVAI SPA,,+39 (0462)810040,46.2871284465238,11.531503200531,,,
79c0e769-22cc-409d-a960-e3031e44c2c7,negozio,OTTICA CONSUELO,Piazz aVerdi 2 - 380330 CAVALESE,"Ottico e Lenti a Contatto
Orari: 9.00-12.00 , 16.00-19.00","Optician and Contact Lenses
Opening Time: 9 a.m.-12 p.m. , 4-7 p.m.",50df0e50e4b0b781a034ea5d,,http://,, OTTICA CONSUELO,otticaconsuelo@virgilio.it,+39 (0462)231385,46.291065195584,11.46071434021,,,
fcf791fc-a2c1-4b57-9ab6-e381e822c10c,negozio,FUORI DI TESTA,Piazza cesare Battisti 6/a - 38038 Tesero,"Parrucchiera Unisex, Estetica, Solarium
Orari: Marted, Gioved, Venerd 9.00-12.00 , 14.00-19.00
          Mercoled 9.00-12.00 , 17.00-22.00
          Sabato 9.00-17.00
Chiuso: Domenica e Luned","Unisex Hair Stylist, Beautician, Solarium
Opening Time: Tuesday, Thursday, Friday 9 a.m.-12 p.m. , 2-7 p.m.
                        Wednesday 9 a.m.-12 p.m. , 5-10 p.m.
                        Saturday 9 a.m.-5 p.m.
Close: Sunday and Monday",50e87be5011c06dc4202e9c6,,http://,, FUORI DI TESTA,,+39 (0462)813047,46.2885074529678,11.5106248855591,,,
6c2068ac-6101-4cb4-a0d9-e399f21fcc88,negozio,TOMASELLI,Loc.Piera 1/b - 38038 Tesero,"Elettrodomestici, Telefonia, Casalinghi, Vodafone You Center
Orari: 8.30-12.00 , 15.30-19.30
Chiuso: Domenica e Gioved","Domestic Appliance, Telephony, Little Home Forniture, Vodafone You Center
Opening Time: 8.30 a.m.-12 p.m. , 3.30-7.30 p.m.
Close: Sunday and Thursday",,,http://,, TOMASELLI,marco@eptomaselli.com,+39 (0462)814744,46.2902126279831,11.4936089515686,,,
48192f5b-22d7-405e-89cb-e3fd02687848,negozio,CENTRO SOLE ESTETICA DONATELLA,Piazza Scopoli 9 - 38033 Cavalese,"Estetica, Massaggi, Solarium
Orari: 9.00-12.30 , 14.30-19.30
          Mercoled e Venerd 9.00-18.00","Beauty Specialist, Massage Parlour, Solarium
Opening Time: 9 a.m.-12.30 p.m. , 2.30-7.30 p.m.
                        Wednesday and Friday 9 a.m.-6 p.m.",,,http://,, CENTRO ESTETICA DONATELLA,,+39 (0039)232479,46.2912208804086,11.4602637290955,,,
3105fbe7-8f17-4bdf-a711-e520d164e7ed,negozio,SALONE LORY,Via Venezia 3 - 38037 Predazzo (TN),"Parrucchiera Uomo e Donna su Appuntamento
Orari: 8.30-12.00 , 14.30-19.00","Unisex Hair Stylist
Opening Time: 8.30 a.m.-12 p.m. , 2.30-7 p.m. ",50f82aa1e4b0fff62923abe2,,http://,, SALONE LORY,,+39 (0462)501933,46.31176,11.605,,,
f50a624b-2cc3-45f3-88c6-e6a65da56b16,negozio,PANIFICIO BETTA,"Via Roma, 58 - 38038   TESERO","Panificio, pasticceria, pizzeria
Orari:7.30-12.30, 16.00-19.00
Chiuso:marted e gioved pomeriggio e domenica (in stagione sempre aperto)",,4e3aac90d164c429b72d35de,,http://,, PANIFICIO BETTA,info@botegadalpan.it,+39 (0462)810055,46.2893971161205,11.5099489688873,,,
0c0840e7-5f9b-4ad6-8867-e6dc50b00daf,Supermercato/minimarket,FAMIGLIA COOPERATIVA - BELLAMONTE,Via Prai de Mont - 38037 Bellamonte (TN),"Supermercato
Orari: 8.00-12.15 , 16.00-19.00
","Supermarket
Opening Time: 8.00 a.m.-12.15 a.m. , 4-7 p.m.",,,http://,, FAMIGLIA COOPERATIVA - BELLAMONTE,,+39 (0462)577034,46.31341,11.66114,,,
78121e54-db8f-4b56-90b7-e765fa9b340e,negozio,VANITY,Via IX Novwembre 7 - 38037 Predazzo (TN),"Abbigliamento intimo, accessori, biancheria.
Orari: 9.00-12.00 , 15.30-19.00
Chiuso: gioved","Intimate apparel, accessories.
Opening Time: 9.00 a.m.-12.00 a.m. , 3.30-7 p.m.
Closed: Thursday",,,http://,, VANITY,ligueropredazzo@yahoo.it,+39 (0462)502272,46.311218992907,11.6032093763351,,,
ef2ea6d3-de24-4ce7-bab5-e854cff1d2c0,negozio,SALONE ELIANA,Via Verdi 5 - 38037 Predazzo (TN),"Parrucchiera Unisex
Orari: Marted e Gioved e Venerd 8.30-19.00
          Mercoled e Sabato 8.30-17.00
          
          ","Unisex Hair Stylist
Opening Time: Tuesday, Thuersday and Friday 8.30 a.m.-7 p.m.
                        Wednesday and Saturday 8.30 a.m.-5 p.m.",50f82a4ee4b05257119fc25c,,http://,, SALONE ELIANA,salone.eliana@gmail.com,+39 (0462)502131,46.3140186,11.6010898,,,
478ff7b5-edc2-46b2-94c7-e91efc7ac4b8,negozio,SALONE GIULY,"Via Nazionale, 82 - 38030 Ziano di Fiemme","Parrucchiera unisex
orari: venerd-sabato 10.00-18.00 solo su appuntamento","unisex Hairstylist
opening time: friday- saturday 10 a.m.-8 p.m. only on request",50fc71a8c84cbb952f085f99,,http://,, SALONE GIULY,,,46.2871243,11.5647765,,,
3d39e756-1d44-4e24-9df7-ea5c3022c881,negozio,FREE LIVE SPORT,"c/o Center Plaza, via Cauriol - 38033 Cavalese","Abbigliamento Casual & Sport
Orari: 9.00-12.30 , 15.30-19.30","Casual & Sport Clothes
Opening Time: 9 a.m.-12.30 p.m. , 3.30-7.30 p.m.",,,http://www.sportventura.it,, FREE LIVE SPORT,info@freelivesport.it,+39 (0462)340985,46.2913988053805,11.4623880386353,,,
735b8fe4-7187-4461-a5ed-eac01fe15fcc,negozio,RIVENDITA GIORNALI E RIVISTE,Piazza Alcide Degasperi - 38030 Daiano,,,50dc475fe4b00f04efa92429,,http://,, RIVENDITA GIORNALI E RIVISTE,,+39 (0462)231058,46.3005463354658,11.447582244873,,,
0b72c759-d546-4336-8c11-ec00bb308e62,Supermercato/minimarket,FAMIGLIA COOPERATIVA DAIANO,"Via S.Tommaso, 8 - 38030 Daiano","Supermercato
orari: 7.3012.00 , 16.3019.00
chiuso: luned e giovad, pomeriggio","Supermarket
opening time   7.30 a.m. 12 p.m. , 4.30  7 p.m.
closed on Monday and Thursday afternoon",50dc5080e4b00f04efebc4ee,+39 (0462)248491,http://www.coopcavalese.it,, FAMIGLIA COOPERATIVA DAIANO,daiano@coopcavalese.it,+39 (0462)235586,46.3001015962498,11.4484405517578,,,
e2665182-93f2-4806-ba0d-ed741ea4e43a,negozio,MANDACARU',Via Garibaldi 36/a - 38037 Predazzo (TN),"Altro-mercato, prodotti equo-solidale
Orari: 9.00-12.00, 16.00-19.00
chiuso: gioved
","Altromercato, fairtrade products
Opening time: 9.00 a.m.-12.00 a.m. , 4-7 p.m.
closed: Thursday",,,http://,, MANDACARU',,+39 (0462) 500000,46.3115469218236,11.6016188263893,,,
f6fcd0ca-6122-42a8-b82b-eede23563e20,Prodotto enogatronomico,MACELLERIA DAGOSTIN,"P.zza Mercato, 1  - 38030 Varena","Macelleria
orari: 8.00-12.00 , 16.00-19.00 
chiuso gioved e domenica (non in stagione)","Butcher shop
opening time: 8 a.m.-12 p.m. , 4-7 p.m.
closed on Thursday and sunday (not in winter/summer season) ",4e42432162843d3dc35bd5d3,,http://,, MACELLERIA DAGOSTIN,dagostin@dagostin.it,+39 (0462)340422,46.303755,11.456268,,,
946c2f11-6d1f-4442-bde6-ef10c62ebaa5,negozio,VANITY HOUSE,Piazza Scopoli 1 - 38033 Cavalese,"Estetica,Massaggi,Abbronzatura,Trucco Permanente,Ricostruzione Unghie
Orari: Marted,Gioved,Venerd 9.00-12.00 , 14.00-20.00
          Mercoled 9.00-18.00
          Sabato 9.00-12.00 , 14.00-19.00
          Domenica 15.00-19.00
","Beauty Specialist, Massage Parlour, Solarium, Permanent Makeup, Nail Art
Opening Time: Tuesrsday, Thursday, Friday 9 a.m-12 p.m. , 2-8 p.m.
                        Wednesday 9 a.m.-6 p.m.
                        Saturday 9 a.m.-12 p.m. , 2-7 p.m.
                        Sunday 3-7 p.m.",4efc86b90aafc586950306b5,,http://,, VANITY HOUSE,esteticavanityhouse@hotmail.it,+39 (0462)235715,46.2909539918669,11.4603066444397,,,
7c7997e9-1fe4-46fc-adec-efbb760f3509,negozio,TENTAZIONI,Via Roma 22 - 38037 Predazzo (TN),"Articoli regalo, oggettistica Thun, artigianato locale.
Orari: 9.00-12.00 , 16.00-19.00
Chiuso: gioved","Gifts, Gifts-Thun, Local Crafts.
Opening Time: 9.00 a.m.-12.00 a.m. , 4-7 p.m.
Closed: Thursday",,,http://www.tentazionipredazzo.com,+39 (0462) 502269, TENTAZIONI,,+39 (0462) 502269,46.311093008394,11.6023671627045,,,
a794f47b-5c52-4cbc-ae3c-f15a4e777bfa,negozio,LOOK IN MOTION,Via Fiamme Gialle 12 - 38037 Predazzo (TN),"Parrucchiere Unisex
Orari: Marted 13.00-22.30
          Mercoled 9.00-12.00 , 14.00-19.30
          Gioved, Venerd e Sabato 9.00-17.00 
          Venerd senza appuntamento
          ","Unisex Hair Stylist
Opening Time: Tuesday 1 p.m.-10.30 p.m.
                        Wednesday 9 a.m.-12 p.m. , 2.7.30 p.m.
                        Thursday, Friday and Saturday 9 a.m.-5 p.m.
                        Friday without appointment",,,http://www.lookinmotion.it,, LOOK IN MOTION,info@lookinmotion.it,+39 (328)8760055,46.3087628,11.6016189,,,
a39dc4d2-8dba-4fa1-8470-f3ada0a8b8fd,Prodotto enogatronomico,MASO DELLO SPECK,Via Pozze di Sopra 2 - 38030 Daiano,"Produzione artigianale di Speck e salumi della Valle di Fiemme, aromatizzati e affumicati secondo antiche ricette.
Vi aspettiamo presso il nostro Maso dove potrete, oltre che acquistare prodotti genuini, fermarvi ad assaporare piatti tipici della cucina locale nel nostro agriturismo.
Aperto tutti i giorni .","Homemade production of Speck and local cured meat products of the Fiemme Valley, seasoned and smoked according to ancient recipes.
We would like to welcome you at our ""Maso""   where you can enjoy our authentic local dishes and buy our fresh products.
Open every day ",,+39 (0462)232982 ,http://www.titospeck.it,, MASO DELLO SPECK,info@titospeck.it,+39 (0462)342244,46.3053641120888,11.4361238479614,Maso dello Speck Daiano Val di Fiemme,Maso dello Speck Daiano Val di Fiemme,http://interface.deskline.net/Handlers/Document?code=TRN&id=d153e014-b95c-4263-9d9c-e7959e0f4536
2373f253-0cb2-44fb-8f99-f3b805bf849a,Supermercato/minimarket,DELVAI MARKET,"Via Giovannelli A., 43 - 38033 Carano","Alimentari/Ortofrutta/Tabacchi/Edicola/Ricevitoria/Lottomatica
orari: 7.00-12.00 , 16.00-19.00
chiuso domenica pomeriggio","Supermarket / Newspaper and Tobacco's shop
opening time: 7 a.m.-12 p.m. , 4-7 p.m.
closed on Sunday afternoon",50f2b17f39506257c4acb10e,,http://,, DELVAI MARKET,diego.caresia@virgilio.it,+39 (0462)340114,46.291623,11.439793,,,
bdac9d67-1713-4451-9dde-f3d7a482df75,negozio,MODERN HAIR STUDIO - SALONE STEFANIA,Via Nazionale 11 - 38030 Ziano di Fiemme,"Parrucchiera Unisex
Orari: 8.00-11.30 , 14.00-18.30
Chiuso: Domenica e Luned","Unisex Hair Stylist
Opening Time: 8-11.30 a.m. , 2-6.30 p.m.
Close: Sunday and Monday",50fc710ac84cbb952f077ade,,http://,, MODERN HAIR STUDIO - SALONE STEFANIA,,+39 (0462)571502,46.2869318,11.5625681,,,
776488fb-101b-4ded-be87-f3e21ae23185,negozio,L'ESSENZA,Via Venzan 13 - 38030 Panchi,"Estetica
Orari:marted-sabato 9.00-12.00, 14.00-19.00
Chiuso:domenica e luned",,,,http://,, L'ESSENZA,,+39 (0462)810096,46.2872915566231,11.5310096740723,,,
